id,prix_mad,ville,quartier,surface_m2,nb_chambres,nb_salles_de_bain,log_prix,price_category,surface_par_chambre,mois_annonce
6551,1780000.0,Bouskoura,Victoria,188.0,3,3,14.392124484065864,Luxe,47.0,5
1111,550000.0,Tanger,Tanja Balia,56.0,2,1,13.217675375388819,Moyen,18.666666666666668,5
6651,600000.0,Marrakech,Route De Casablanca,52.0,2,1,13.304686600863562,Moyen,17.333333333333332,5
2999,390000.0,Meknès,Wislane,91.0,3,1,12.873904582205107,Économique,22.75,5
2395,2200000.0,Temara,Harhoura,117.0,2,2,14.603968372873895,Luxe,39.0,5
1185,3650000.0,Casablanca,Maarif,245.0,4,3,15.11023799953124,Luxe,49.0,5
2007,999000.0,Bouskoura,Victoria,114.0,3,2,13.81451105863119,Moyen,28.5,5
194,1150000.0,Marrakech,Hivernage,51.0,1,1,13.955273369904273,Moyen,25.5,5
8092,1300000.0,Casablanca,Nassim,126.0,3,1,14.077875591662238,Moyen,31.5,5
579,1350000.0,Casablanca,Les Princesses,77.0,2,2,14.115615891155079,Moyen,25.666666666666668,5
772,1860000.0,Casablanca,Maarif,117.0,3,2,14.436087583323648,Luxe,29.25,5
2396,360000.0,Kénitra,Bir Rami,70.0,2,1,12.793862088206213,Économique,23.333333333333332,5
8113,570000.0,Dar Bouazza,Toute La Ville,56.0,2,1,13.25339339419516,Moyen,18.666666666666668,5
1847,1949000.0,Bouznika,Autre Secteur,121.0,3,2,14.482827491573198,Luxe,30.25,5
6847,1350000.0,Marrakech,Av Mohammed Vi,77.0,1,1,14.115615891155079,Moyen,38.5,5
4275,620000.0,Casablanca,Sidi Maarouf,80.0,2,1,13.3374763699232,Moyen,26.666666666666668,5
3741,1064000.0,Marrakech,Guéliz,56.0,1,1,13.877546888732908,Moyen,28.0,5
4601,2100000.0,Marrakech,Guéliz,95.0,2,2,14.557448378884015,Luxe,31.666666666666668,5
5268,490000.0,Mohammedia,Autre Secteur,70.0,3,2,13.102162710901053,Économique,17.5,5
5449,2700000.0,Casablanca,Mers Sultan,197.0,4,2,14.80876270134486,Luxe,39.4,5
2073,670000.0,Kénitra,Seyad,84.0,3,2,13.415034483903348,Moyen,21.0,5
1897,950000.0,Agadir,Hay Salam,124.0,3,2,13.76421831620775,Moyen,31.0,5
6037,2390000.0,Dar Bouazza,Toute La Ville,144.0,3,2,14.686804342317648,Luxe,36.0,5
3659,1500000.0,Casablanca,Maârif Extension,123.0,3,2,14.220976332738882,Moyen,30.75,5
2380,740000.0,Bouznika,Autre Secteur,140.0,3,2,13.51440681653079,Moyen,35.0,5
1448,1200000.0,Agadir,Hay Mohammadi,113.0,3,2,13.997832948091215,Moyen,28.25,5
343,960000.0,Temara,Autre Secteur,128.0,3,1,13.774689605110144,Moyen,32.0,5
7225,580000.0,Salé,Sala El Jadida,65.0,2,1,13.270785106659046,Moyen,21.666666666666668,5
2527,590000.0,Martil,Toute La Ville,55.0,2,1,13.28787951079572,Moyen,18.333333333333332,5
728,1500000.0,Meknès,Autre Secteur,215.0,3,2,14.220976332738882,Moyen,53.75,5
4578,2300000.0,Marrakech,Palmeraie,134.0,2,2,14.648420115681892,Luxe,44.666666666666664,5
977,1500000.0,Mohammedia,Autre Secteur,103.0,2,1,14.220976332738882,Moyen,34.333333333333336,5
5785,1498000.0,Marrakech,Guéliz,65.0,1,1,14.21964211061582,Moyen,32.5,5
3517,1100000.0,Meknès,Hamria,200.0,3,2,13.910821646859095,Moyen,50.0,5
5360,2400000.0,Rabat,Agdal,118.0,3,1,14.690979711984754,Luxe,29.5,5
7996,650000.0,Bouznika,Plage Oued Cherrat,56.0,1,1,13.384729180332174,Moyen,28.0,5
3941,440000.0,Bouskoura,Bouskoura Centre,61.0,2,2,12.994532278619134,Économique,20.333333333333332,5
1299,640000.0,Agadir,Tassila,46.0,2,1,13.369225017834633,Moyen,15.333333333333334,5
7652,1970000.0,Casablanca,Ferme Bretone,115.0,3,2,14.493544608328255,Luxe,28.75,5
661,795000.0,Bouznika,Hamza,96.0,3,2,13.586098651497313,Moyen,24.0,5
1493,505000.0,Tanger,Autre Secteur,67.0,2,1,13.132315688453556,Moyen,22.333333333333332,5
5522,1100000.0,Casablanca,Californie,58.0,1,1,13.910821646859095,Moyen,29.0,5
5707,260000.0,Ain Aouda,Toute La Ville,56.0,2,1,12.468440756144114,Économique,18.666666666666668,5
6000,640000.0,Kénitra,Al Maghrib Al Arabi,80.0,2,2,13.369225017834633,Moyen,26.666666666666668,5
2316,3400000.0,Casablanca,Quartier Des Hôpitaux,274.0,4,3,15.039286283703994,Luxe,54.8,5
7605,900000.0,Casablanca,Sidi Maarouf,80.0,2,2,13.710151153416941,Moyen,26.666666666666668,5
7544,1600000.0,Kénitra,Maamora,300.0,4,2,14.285514812209815,Luxe,60.0,5
1086,1400000.0,Casablanca,Bachkou,106.0,3,2,14.151983508870947,Moyen,26.5,5
7728,540000.0,Marrakech,Route De Casablanca,52.0,2,1,13.199326270390594,Moyen,17.333333333333332,5
3199,1512000.0,Casablanca,Maarif,63.0,2,2,14.228944497097057,Luxe,21.0,5
5552,460000.0,Deroua,Toute La Ville,78.0,2,1,13.038983942375959,Économique,26.0,5
7183,1700000.0,Marrakech,Guéliz,107.0,1,1,14.346139397261565,Luxe,53.5,5
68,750000.0,Tanger,Tanja Balia,93.0,3,2,13.527829818844937,Moyen,23.25,5
6510,950000.0,Marrakech,Issil,111.0,2,2,13.76421831620775,Moyen,37.0,5
2270,365000.0,Casablanca,Centre Ville,100.0,3,1,12.807655372286902,Économique,25.0,5
5992,1260000.0,Casablanca,Al Qods,130.0,3,2,14.04662307257814,Moyen,32.5,5
4940,570000.0,Meknès,Hamria,113.0,3,2,13.25339339419516,Moyen,28.25,5
6455,370000.0,Ait Melloul,Toute La Ville,56.0,2,1,12.821260987319457,Économique,18.666666666666668,5
3448,1380000.0,Casablanca,Bourgogne,125.0,3,2,14.137594781770806,Moyen,31.25,5
2368,380000.0,Casablanca,Hay Mohammadi,65.0,2,2,12.847929163278053,Économique,21.666666666666668,5
4873,1295000.0,Casablanca,Abdelmoumen,117.0,2,2,14.07402202531625,Moyen,39.0,5
5748,580000.0,Marrakech,Palmeraie,48.0,1,1,13.270785106659046,Moyen,24.0,5
2513,520000.0,Casablanca,Oulfa,56.0,2,2,13.161586013632684,Moyen,18.666666666666668,5
2724,5600000.0,Kénitra,Alliance,70.0,2,1,15.53827733427679,Luxe,23.333333333333332,5
6968,620000.0,Tanger,Tanja Balia,55.0,2,1,13.3374763699232,Moyen,18.333333333333332,5
6067,420000.0,Tamesna,Toute La Ville,61.0,2,1,12.948012371209098,Économique,20.333333333333332,5
1143,1720000.0,Casablanca,Maarif,106.0,2,2,14.357835430184815,Luxe,35.333333333333336,5
7776,665000.0,Temara,Al Moustakbal,64.0,2,1,13.407543823396258,Moyen,21.333333333333332,5
4869,450000.0,Tanger,Aharrarine,56.0,2,1,13.017005083966255,Économique,18.666666666666668,5
7019,570000.0,Meknès,Hamria,113.0,3,2,13.25339339419516,Moyen,28.25,5
4729,720000.0,Tétouan,El Ensanche,80.0,2,1,13.487007879880162,Moyen,26.666666666666668,5
6629,720000.0,Tanger,Centre,95.0,3,1,13.487007879880162,Moyen,23.75,5
3790,890000.0,Kénitra,Val Fleury,124.0,3,2,13.698977865303197,Moyen,31.0,5
2221,480000.0,Kénitra,Bir Rami,60.0,2,1,13.081543466215237,Économique,20.0,5
2332,1000000.0,El Mansouria,Toute La Ville,100.0,2,2,13.815511557963774,Moyen,33.333333333333336,5
6550,900000.0,Casablanca,Sidi Maarouf,85.0,2,2,13.710151153416941,Moyen,28.333333333333332,5
5417,450000.0,Béni Yakhlef,Toute La Ville,65.0,3,2,13.017005083966255,Économique,16.25,5
7196,460000.0,Drargua,Toute La Ville,54.0,2,2,13.038983942375959,Économique,18.0,5
4089,490000.0,Kénitra,Seyad,76.0,2,2,13.102162710901053,Économique,25.333333333333332,5
1967,627000.0,Dar Bouazza,Toute La Ville,78.0,2,2,13.348703414510117,Moyen,26.0,5
6669,700000.0,Benslimane,Autre Secteur,100.0,2,1,13.45883704259595,Moyen,33.333333333333336,5
6409,3900000.0,Casablanca,Marina,155.0,2,3,15.176487367510099,Luxe,51.666666666666664,5
7565,520000.0,Meknès,Autre Secteur,110.0,3,2,13.161586013632684,Moyen,27.5,5
4366,2596000.0,Casablanca,Gauthier,138.0,2,2,14.769482742014056,Luxe,46.0,5
424,367000.0,Sidi Hajjaj Oued Hassar,Toute La Ville,66.0,2,1,12.813119851828635,Économique,22.0,5
7406,660000.0,Bouskoura,Bouskoura Centre,76.0,2,2,13.399996629152975,Moyen,25.333333333333332,5
1905,988000.0,Marrakech,Guéliz,52.0,1,1,13.803438988875241,Moyen,26.0,5
7433,320000.0,Skhirat,Autre Secteur,63.0,2,1,12.676079399771027,Économique,21.0,5
3918,1100000.0,Temara,Harhoura,70.0,2,1,13.910821646859095,Moyen,23.333333333333332,5
3618,650000.0,El Jadida,Autre Secteur,120.0,3,2,13.384729180332174,Moyen,30.0,5
840,1330000.0,Casablanca,Maarif,55.0,1,1,14.100690252077353,Moyen,27.5,5
4597,2450000.0,Tanger,Malabata,93.0,1,2,14.711598990684092,Luxe,46.5,5
5040,2100000.0,Agadir,Founty,90.0,2,2,14.557448378884015,Luxe,30.0,5
142,420000.0,Agadir,Autre Secteur,58.0,2,2,12.948012371209098,Économique,19.333333333333332,5
6760,940000.0,Casablanca,La Gironde,80.0,2,2,13.753636218075409,Moyen,26.666666666666668,5
1378,480000.0,Tanger,Aviation,38.0,1,1,13.081543466215237,Économique,19.0,5
3674,950000.0,Marrakech,Allal El Fassi,91.0,3,2,13.76421831620775,Moyen,22.75,5
6783,2325000.0,Tanger,Centre Ville,150.0,3,2,14.659231027111028,Luxe,37.5,5
8056,667400.0,Temara,Ain Atig,71.0,3,1,13.4111463436501,Moyen,17.75,5
4742,900000.0,Casablanca,Oulfa,80.0,2,2,13.710151153416941,Moyen,26.666666666666668,5
3809,1330000.0,Kénitra,Maamora,130.0,3,2,14.100690252077353,Moyen,32.5,5
1139,690000.0,Kénitra,Val Fleury,66.0,1,1,13.444448325847754,Moyen,33.0,5
2258,330000.0,Saidia,Toute La Ville,57.0,2,1,12.706850963741102,Économique,19.0,5
1788,950000.0,Casablanca,Aïn Borja,112.0,3,1,13.76421831620775,Moyen,28.0,5
3939,375000.0,Casablanca,Oulfa,50.0,2,1,12.834683971615659,Économique,16.666666666666668,5
5315,1070000.0,Tanger,Tanja Balia,102.0,4,2,13.883170141017091,Moyen,20.4,5
7542,240000.0,Meknès,Autre Secteur,66.0,2,1,12.388398368982115,Économique,22.0,5
460,1949000.0,Bouznika,Autre Secteur,121.0,3,2,14.482827491573198,Luxe,30.25,5
7490,1070000.0,Tanger,Tanja Balia,102.0,4,2,13.883170141017091,Moyen,20.4,5
949,135000.0,Casablanca,Oulfa,1001.0,2,2,11.813037464800539,Économique,333.6666666666667,5
3700,2300000.0,Marrakech,Autre Secteur,84.0,2,2,14.648420115681892,Luxe,28.0,5
1337,620000.0,Tanger,Mesnana,56.0,2,1,13.3374763699232,Moyen,18.666666666666668,5
4629,380000.0,Bouznika,Autre Secteur,56.0,2,1,12.847929163278053,Économique,18.666666666666668,5
6521,660000.0,El Jadida,Hay Essalam,100.0,2,2,13.399996629152975,Moyen,33.333333333333336,5
1603,750000.0,Martil,Toute La Ville,116.0,2,2,13.527829818844937,Moyen,38.666666666666664,5
2239,800000.0,Agadir,Hay Salam,64.0,2,1,13.592368256649284,Moyen,21.333333333333332,5
640,2190000.0,Tanger,Centre Ville,115.0,2,2,14.599412558413583,Luxe,38.333333333333336,5
7904,1100000.0,Marrakech,Guéliz,30.0,1,1,13.910821646859095,Moyen,15.0,5
3831,1690000.0,Casablanca,Mandarona,123.0,2,2,14.340239678615058,Luxe,41.0,5
5365,680000.0,Casablanca,Sidi Bernoussi,90.0,2,1,13.429849547739444,Moyen,30.0,5
5669,1750000.0,Casablanca,Palmier,95.0,2,2,14.375126917328105,Luxe,31.666666666666668,5
7323,580000.0,Martil,Toute La Ville,80.0,2,1,13.270785106659046,Moyen,26.666666666666668,5
1071,3200000.0,Casablanca,Racine,204.0,3,3,14.978661680269907,Luxe,51.0,5
156,740000.0,Marrakech,Azli,53.0,3,2,13.51440681653079,Moyen,13.25,5
2296,550000.0,Tanger,Tanja Balia,56.0,2,1,13.217675375388819,Moyen,18.666666666666668,5
5231,1700000.0,Agadir,Haut-Founty,102.0,2,2,14.346139397261565,Luxe,34.0,5
4579,250000.0,Casablanca,Errahma,51.0,2,1,12.429220196836383,Économique,17.0,5
1090,540000.0,Fès,Oued Fès,98.0,3,2,13.199326270390594,Moyen,24.5,5
2941,550000.0,Tanger,Tanja Balia,56.0,2,1,13.217675375388819,Moyen,18.666666666666668,5
6919,580000.0,Martil,Toute La Ville,92.0,3,1,13.270785106659046,Moyen,23.0,5
4385,2500000.0,Temara,Wifak,211.0,4,2,14.731801689838349,Luxe,42.2,5
931,1180000.0,Casablanca,Bourgogne,60.0,1,1,13.981025843899115,Moyen,30.0,5
2910,550000.0,Marrakech,Guéliz,60.0,2,1,13.217675375388819,Moyen,20.0,5
5279,439000.0,Tanger,Boukhalef,58.0,2,1,12.992256969959042,Économique,19.333333333333332,5
8120,1700000.0,Temara,Harhoura,84.0,2,2,14.346139397261565,Luxe,28.0,5
3248,720000.0,Temara,Wifak,64.0,2,1,13.487007879880162,Moyen,21.333333333333332,5
7441,600000.0,El Jadida,Mouilha,87.0,2,1,13.304686600863562,Moyen,29.0,5
7863,1240000.0,Mohammedia,Corniche,92.0,2,2,14.030622744032508,Moyen,30.666666666666668,5
6012,570000.0,Kénitra,Bir Rami,90.0,3,2,13.25339339419516,Moyen,22.5,5
7257,860000.0,Kénitra,La Ville Haute,112.0,2,2,13.664688831019712,Moyen,37.333333333333336,5
7068,520000.0,Fès,Narjis,97.0,2,2,13.161586013632684,Moyen,32.333333333333336,5
7635,700000.0,Casablanca,Belvédère,42.0,1,1,13.45883704259595,Moyen,21.0,5
1699,620000.0,Agadir,Ben Serguaou,60.0,2,2,13.3374763699232,Moyen,20.0,5
7709,2350000.0,Casablanca,2 Mars,189.0,4,2,14.669926311652166,Luxe,37.8,5
8145,3500000.0,Tanger,Centre Ville,75.0,2,2,15.068273812173887,Luxe,25.0,5
8107,1000000.0,Skhirat,Autre Secteur,99.0,3,2,13.815511557963774,Moyen,24.75,5
3832,530000.0,Casablanca,Oulfa,58.0,2,1,13.180634172318978,Moyen,19.333333333333332,5
7465,400000.0,Temara,Ain Atig,60.0,2,1,12.899222326086994,Économique,20.0,5
7454,360000.0,Ait Melloul,Toute La Ville,56.0,2,1,12.793862088206213,Économique,18.666666666666668,5
986,2550000.0,Mdiq,Toute La Ville,64.0,1,1,14.751604309291395,Luxe,32.0,5
1822,820000.0,Mohammedia,Autre Secteur,80.0,2,2,13.617060838751888,Moyen,26.666666666666668,5
7203,760000.0,Marrakech,Route De Casablanca,55.0,2,1,13.541075028051122,Moyen,18.333333333333332,5
588,1380000.0,Casablanca,Ferme Bretone,64.0,2,2,14.137594781770806,Moyen,21.333333333333332,5
7812,570000.0,Casablanca,Sidi Bernoussi,93.0,3,1,13.25339339419516,Moyen,23.25,5
5693,380000.0,Tanger,Aouama Gharbia,50.0,2,1,12.847929163278053,Économique,16.666666666666668,5
7459,1350000.0,Casablanca,Bourgogne,163.0,3,3,14.115615891155079,Moyen,40.75,5
8140,690000.0,Tanger,Hay Hassani,86.0,3,1,13.444448325847754,Moyen,21.5,5
5211,570000.0,Agadir,Tilila,58.0,2,1,13.25339339419516,Moyen,19.333333333333332,5
6501,450000.0,El Hajeb,Toute La Ville,80.0,2,1,13.017005083966255,Économique,26.666666666666668,5
3558,1250000.0,Temara,Oued Eddahab,94.0,3,1,14.038654909278163,Moyen,23.5,5
1396,2120000.0,Casablanca,2 Mars,188.0,3,3,14.566927118346197,Luxe,47.0,5
265,950000.0,Casablanca,Aïn Chock,95.0,2,1,13.76421831620775,Moyen,31.666666666666668,5
3548,980000.0,Agadir,Hay Mohammadi,75.0,2,2,13.795308871054397,Moyen,25.0,5
7276,820000.0,El Jadida,Corniche,107.0,3,2,13.617060838751888,Moyen,26.75,5
8172,480000.0,Berrechid,Toute La Ville,90.0,3,1,13.081543466215237,Économique,22.5,5
5793,3500000.0,Marrakech,Guéliz,139.0,3,2,15.068273812173887,Luxe,34.75,5
3865,2500000.0,Temara,Harhoura,136.0,3,3,14.731801689838349,Luxe,34.0,5
6794,1020000.0,Tanger,Marjane,120.0,4,2,13.83531416565213,Moyen,24.0,5
2401,1270000.0,Casablanca,Centre Ville,141.0,2,1,14.054528245836039,Moyen,47.0,5
5930,1470000.0,Casablanca,Gauthier,66.0,2,1,14.200773639026796,Moyen,22.0,5
3711,530000.0,Sidi Rahal,Toute La Ville,67.0,2,2,13.180634172318978,Moyen,22.333333333333332,5
247,830000.0,Marrakech,M'Hamid,112.0,3,1,13.629182184591333,Moyen,28.0,5
1595,798000.0,Tanger,Tanja Balia,76.0,2,1,13.589865129563993,Moyen,25.333333333333332,5
7958,1450000.0,Casablanca,Maarif,94.0,2,2,14.187074804051692,Moyen,31.333333333333332,5
5545,3500000.0,Casablanca,Casablanca Finance City,124.0,2,2,15.068273812173887,Luxe,41.333333333333336,5
924,980000.0,Salé,Tabriquet,96.0,3,1,13.795308871054397,Moyen,24.0,5
5076,450000.0,Tanger,Marjane,57.0,2,1,13.017005083966255,Économique,19.0,5
7609,1390000.0,Tanger,Malabata,107.0,3,2,14.144815024531075,Moyen,26.75,5
670,1700000.0,Tanger,Malabata,91.0,2,2,14.346139397261565,Luxe,30.333333333333332,5
3604,980000.0,Casablanca,Oulfa,78.0,2,2,13.795308871054397,Moyen,26.0,5
1911,1550000.0,Tanger,Ahlane,128.0,3,3,14.253766134056512,Luxe,32.0,5
5719,1750000.0,Casablanca,Maarif,118.0,3,2,14.375126917328105,Luxe,29.5,5
3959,1150000.0,Casablanca,Maârif Extension,47.0,1,1,13.955273369904273,Moyen,23.5,5
2697,800000.0,Tanger,Tanja Balia,118.0,2,1,13.592368256649284,Moyen,39.333333333333336,5
2590,430000.0,El Jadida,Autre Secteur,76.0,2,1,12.971542813248437,Économique,25.333333333333332,5
1782,400000.0,Casablanca,Anfa,144.0,3,1,12.899222326086994,Économique,36.0,5
3014,510000.0,El Jadida,Autre Secteur,70.0,2,2,13.1421679654829,Moyen,23.333333333333332,5
2308,2000000.0,Casablanca,Abdelmoumen,131.0,2,2,14.508658238524095,Luxe,43.666666666666664,5
4903,470000.0,Casablanca,Sidi Bernoussi,78.0,2,1,13.060490101343552,Économique,26.0,5
3690,3150000.0,Temara,Wifak,230.0,4,2,14.962913328262083,Luxe,46.0,5
688,5400000.0,Rabat,Yacoub El Mansour,154.0,3,3,15.501909696719672,Luxe,38.5,5
613,1450000.0,Tamesna,Toute La Ville,179.0,3,1,14.187074804051692,Moyen,44.75,5
3201,1296000.0,Casablanca,Maarif,57.0,1,1,14.074793927498998,Moyen,28.5,5
2268,420000.0,Martil,Toute La Ville,51.0,2,1,12.948012371209098,Économique,17.0,5
7851,550000.0,Marrakech,Route De Casablanca,56.0,2,1,13.217675375388819,Moyen,18.666666666666668,5
6612,1550000.0,Casablanca,Roches Noires,123.0,3,2,14.253766134056512,Luxe,30.75,5
1899,750000.0,El Jadida,Autre Secteur,81.0,2,1,13.527829818844937,Moyen,27.0,5
8188,490000.0,Kénitra,Bir Rami,95.0,3,2,13.102162710901053,Économique,23.75,5
259,1430000.0,Casablanca,Les Princesses,117.0,2,2,14.173185701536545,Moyen,39.0,5
2925,470000.0,Casablanca,Sidi Bernoussi,78.0,2,1,13.060490101343552,Économique,26.0,5
2823,533000.0,Ain Harrouda,Toute La Ville,67.0,2,1,13.186278579318829,Moyen,22.333333333333332,5
3340,800000.0,Meknès,Hamria,120.0,2,2,13.592368256649284,Moyen,40.0,5
3526,560000.0,Fès,Narjis,120.0,3,2,13.235693848424024,Moyen,30.0,5
4564,280000.0,Salé,Sidi Moussa,46.0,1,1,12.54254845357358,Économique,23.0,5
2286,850000.0,Kénitra,Autre Secteur,100.0,3,2,13.652992804936396,Moyen,25.0,5
6914,270000.0,Safi,Lamiaa,60.0,2,1,12.506180941677357,Économique,20.0,5
485,490000.0,Kénitra,Bir Rami,95.0,3,2,13.102162710901053,Économique,23.75,5
2211,750000.0,Kénitra,Maamora,117.0,2,1,13.527829818844937,Moyen,39.0,5
6134,580000.0,Kénitra,Al Maghrib Al Arabi,70.0,2,1,13.270785106659046,Moyen,23.333333333333332,5
2555,1550000.0,Casablanca,Roches Noires,123.0,3,2,14.253766134056512,Luxe,30.75,5
8,1820000.0,Marrakech,Victor Hugo,92.0,2,1,14.414347608503377,Luxe,30.666666666666668,5
3657,1050000.0,Temara,Ain Atig,124.0,3,2,13.864301674514206,Moyen,31.0,5
6935,1763555.0,Casablanca,Maarif,161.0,3,1,14.38284278318667,Luxe,40.25,5
4875,820000.0,Kénitra,Bir Rami,82.0,2,2,13.617060838751888,Moyen,27.333333333333332,5
4403,2500000.0,Casablanca,Marina,67.0,1,2,14.731801689838349,Luxe,33.5,5
2427,2300000.0,Rabat,Agdal,131.0,3,2,14.648420115681892,Luxe,32.75,5
1815,740000.0,Zenata,Toute La Ville,50.0,1,1,13.51440681653079,Moyen,25.0,5
7619,485000.0,El Jadida,Najd,65.0,2,1,13.091906231773164,Économique,21.666666666666668,5
2275,635000.0,Temara,Wifak,49.0,1,1,13.361381852676738,Moyen,24.5,5
1012,1270000.0,Casablanca,Centre Ville,141.0,2,1,14.054528245836039,Moyen,47.0,5
5553,2200000.0,Casablanca,Quartier Des Hôpitaux,157.0,2,2,14.603968372873895,Luxe,52.333333333333336,5
1068,470000.0,Kénitra,Autre Secteur,68.0,2,1,13.060490101343552,Économique,22.666666666666668,5
1991,1127000.0,Casablanca,Route D'Azemmour,97.0,3,2,13.935070680332966,Moyen,24.25,5
3971,950000.0,Casablanca,Franceville,38.0,1,1,13.76421831620775,Moyen,19.0,5
5834,660000.0,Casablanca,Al Fida,66.0,2,1,13.399996629152975,Moyen,22.0,5
7627,890000.0,Béni Mellal,Toute La Ville,148.0,3,3,13.698977865303197,Moyen,37.0,5
3868,1050000.0,Marrakech,Hay Izdihar,75.0,2,2,13.864301674514206,Moyen,25.0,5
7308,1400000.0,Kénitra,Centre,150.0,4,1,14.151983508870947,Moyen,30.0,5
3049,450000.0,Casablanca,Sidi Bernoussi,56.0,3,1,13.017005083966255,Économique,14.0,5
782,680000.0,Mohammedia,Wafa,74.0,3,2,13.429849547739444,Moyen,18.5,5
7946,870000.0,Marrakech,Allal El Fassi,87.0,2,1,13.676249640055394,Moyen,29.0,5
1750,1050000.0,Temara,Abbadi,134.0,3,1,13.864301674514206,Moyen,33.5,5
2792,550000.0,Salé,Sala El Jadida,70.0,2,2,13.217675375388819,Moyen,23.333333333333332,5
1092,3300000.0,Sidi Bouknadel,Toute La Ville,180.0,3,2,15.009433329466965,Luxe,45.0,5
6569,180000.0,Kénitra,Alliance,51.0,2,1,12.100717685412471,Économique,17.0,5
6917,660000.0,Kénitra,Al Maghrib Al Arabi,80.0,2,1,13.399996629152975,Moyen,26.666666666666668,5
6966,1300000.0,Casablanca,Maarif,119.0,2,1,14.077875591662238,Moyen,39.666666666666664,5
6642,555000.0,Tanger,Tanja Balia,74.0,2,1,13.22672519452875,Moyen,24.666666666666668,5
2607,920000.0,El Mansouria,Toute La Ville,96.0,1,1,13.732130035981154,Moyen,48.0,5
6712,560000.0,Kénitra,Alliance,70.0,3,2,13.235693848424024,Moyen,17.5,5
2291,700000.0,Casablanca,Sidi Bernoussi,75.0,2,1,13.45883704259595,Moyen,25.0,5
1728,1498000.0,Marrakech,Guéliz,65.0,1,1,14.21964211061582,Moyen,32.5,5
611,1900000.0,Casablanca,Val Fleuri,132.0,3,2,14.45736497045232,Luxe,33.0,5
4667,640000.0,Agadir,Tassila,46.0,2,1,13.369225017834633,Moyen,15.333333333333334,5
344,1150000.0,Benslimane,Autre Secteur,114.0,3,2,13.955273369904273,Moyen,28.5,5
5735,430000.0,Lamkansa,Toute La Ville,60.0,2,2,12.971542813248437,Économique,20.0,5
6389,1000000.0,El Mansouria,Toute La Ville,100.0,2,2,13.815511557963774,Moyen,33.333333333333336,5
3751,1750000.0,Casablanca,Mers Sultan,139.0,2,2,14.375126917328105,Luxe,46.333333333333336,5
5871,680000.0,Sidi Rahal,Toute La Ville,84.0,3,2,13.429849547739444,Moyen,21.0,5
7148,592000.0,Tanger,Tanja Balia,74.0,2,1,13.291263603053904,Moyen,24.666666666666668,5
3216,520000.0,Marrakech,M'Hamid,61.0,2,2,13.161586013632684,Moyen,20.333333333333332,5
98,3450000.0,Rabat,Hay Riad,170.0,3,2,15.053885078862573,Luxe,42.5,5
5157,1300000.0,Casablanca,Maarif,88.0,1,1,14.077875591662238,Moyen,44.0,5
1538,1200000.0,Marrakech,Guéliz,52.0,1,1,13.997832948091215,Moyen,26.0,5
3589,1600000.0,Agadir,Hay Mohammadi,115.0,3,2,14.285514812209815,Luxe,28.75,5
4988,760000.0,Marrakech,Azzouzia,80.0,2,1,13.541075028051122,Moyen,26.666666666666668,5
3648,640000.0,Casablanca,Roches Noires,41.0,1,1,13.369225017834633,Moyen,20.5,5
6518,3200000.0,Casablanca,Racine,204.0,3,3,14.978661680269907,Luxe,51.0,5
5077,890000.0,Kénitra,Al Maghrib Al Arabi,127.0,3,2,13.698977865303197,Moyen,31.75,5
1518,1900000.0,Marrakech,Ain Mezouar,100.0,3,2,14.45736497045232,Luxe,25.0,5
7210,1335000.0,Marrakech,Guéliz,53.0,1,1,14.104442598879876,Moyen,26.5,5
4625,450000.0,Casablanca,Autre Secteur,110.0,3,1,13.017005083966255,Économique,27.5,5
4273,750000.0,Marrakech,Socoma,100.0,2,2,13.527829818844937,Moyen,33.333333333333336,5
3669,580000.0,Marrakech,Palmeraie,48.0,1,1,13.270785106659046,Moyen,24.0,5
2090,420000.0,Kénitra,Bir Rami,78.0,2,2,12.948012371209098,Économique,26.0,5
573,490000.0,Had Soualem,Toute La Ville,69.0,2,2,13.102162710901053,Économique,23.0,5
7449,2211000.0,Tanger,Centre Ville,67.0,2,2,14.608955912123516,Luxe,22.333333333333332,5
6210,1700000.0,Rabat,Diour Jamaa,115.0,4,1,14.346139397261565,Luxe,23.0,5
6796,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
3063,1120000.0,Tanger,Hay Hassani,85.0,3,2,13.928840136128022,Moyen,21.25,5
5202,550000.0,Berrechid,Toute La Ville,100.0,3,1,13.217675375388819,Moyen,25.0,5
5939,5500000.0,Rabat,Riyad,228.0,4,3,15.520258832020865,Luxe,45.6,5
5331,1000000.0,Tanger,Val Fleuri,90.0,3,1,13.815511557963774,Moyen,22.5,5
5314,680000.0,Casablanca,Hay Mohammadi,84.0,4,2,13.429849547739444,Moyen,16.8,5
5490,1240000.0,Agadir,Haut-Founty,110.0,3,2,14.030622744032508,Moyen,27.5,5
4480,750000.0,Tanger,Tanja Balia,93.0,3,2,13.527829818844937,Moyen,23.25,5
7219,815000.0,Oued Laou,Toute La Ville,87.0,2,2,13.610944619216111,Moyen,29.0,5
371,2000000.0,Marrakech,Route De Tahanaoute,80.0,2,1,14.508658238524095,Luxe,26.666666666666668,5
1938,500000.0,Had Soualem,Toute La Ville,74.0,2,2,13.122365377402328,Économique,24.666666666666668,5
5804,860000.0,Casablanca,Hay Hassani,78.0,2,2,13.664688831019712,Moyen,26.0,5
7065,800000.0,Kénitra,Bir Rami,80.0,3,1,13.592368256649284,Moyen,20.0,5
